state,city,pollutant,value,year,month,day
Alaska,Fairbanks,SO2,20.950000000000006,2014,11,313
Alaska,Fairbanks,CO,1.245,2014,11,314
Alaska,Fairbanks,NO2,42.5,2014,11,314
Alaska,Fairbanks,O3,0.018000000000000002,2014,11,314
Alaska,Fairbanks,SO2,13.45,2014,11,314
Alaska,Fairbanks,CO,1.09,2014,11,315
Alaska,Fairbanks,NO2,29.5,2014,11,315
Alaska,Fairbanks,O3,0.002,2014,11,315
Alaska,Fairbanks,SO2,15.55,2014,11,315
Alaska,Fairbanks,CO,1.585,2014,11,316
Alaska,Fairbanks,NO2,30.1,2014,11,316
Alaska,Fairbanks,O3,0.004,2014,11,316
Alaska,Fairbanks,SO2,15.85,2014,11,316
Alaska,Fairbanks,CO,1.4449999999999998,2014,11,317
Alaska,Fairbanks,NO2,29.5,2014,11,317
Alaska,Fairbanks,O3,0.004,2014,11,317
Alaska,Fairbanks,SO2,15.6,2014,11,317
Alaska,Fairbanks,CO,1.645,2014,11,318
Alaska,Fairbanks,NO2,27.6,2014,11,318
Alaska,Fairbanks,O3,0.004,2014,11,318
Alaska,Fairbanks,SO2,18.7,2014,11,318
Alaska,Fairbanks,CO,1.625,2014,11,319
Alaska,Fairbanks,NO2,25.7,2014,11,319
Alaska,Fairbanks,O3,0.005,2014,11,319
Alaska,Fairbanks,SO2,18.5,2014,11,319
Alaska,Fairbanks,CO,1.345,2014,11,320
Alaska,Fairbanks,NO2,25.3,2014,11,320
Alaska,Fairbanks,O3,0.004,2014,11,320
Alaska,Fairbanks,SO2,23.05,2014,11,320
Alaska,Fairbanks,CO,1.955,2014,11,321
Alaska,Fairbanks,NO2,41.2,2014,11,321
Alaska,Fairbanks,O3,0.004,2014,11,321
Alaska,Fairbanks,SO2,22.0,2014,11,321
Alaska,Fairbanks,CO,1.915,2014,11,322
Alaska,Fairbanks,NO2,33.2,2014,11,322
Alaska,Fairbanks,O3,0.005,2014,11,322
Alaska,Fairbanks,SO2,21.95,2014,11,322
Alaska,Fairbanks,CO,1.4,2014,11,323
Alaska,Fairbanks,NO2,30.5,2014,11,323
Alaska,Fairbanks,O3,0.005,2014,11,323
Alaska,Fairbanks,SO2,13.6,2014,11,323
Alaska,Fairbanks,CO,1.3199999999999998,2014,11,324
Alaska,Fairbanks,NO2,34.1,2014,11,324
Alaska,Fairbanks,O3,0.004,2014,11,324
Alaska,Fairbanks,SO2,20.85,2014,11,324
Alaska,Fairbanks,CO,2.23,2014,11,325
Alaska,Fairbanks,NO2,54.4,2014,11,325
Alaska,Fairbanks,O3,0.027000000000000003,2014,11,325
Alaska,Fairbanks,SO2,29.2,2014,11,325
Alaska,Fairbanks,CO,2.125,2014,11,326
Alaska,Fairbanks,NO2,39.5,2014,11,326
Alaska,Fairbanks,O3,0.02,2014,11,326
Alaska,Fairbanks,SO2,25.8,2014,11,326
Alaska,Fairbanks,CO,1.505,2014,11,327
Alaska,Fairbanks,NO2,29.0,2014,11,327
Alaska,Fairbanks,O3,0.011000000000000001,2014,11,327
Alaska,Fairbanks,SO2,22.75,2014,11,327
Alaska,Fairbanks,CO,1.565,2014,11,328
Alaska,Fairbanks,NO2,31.0,2014,11,328
Alaska,Fairbanks,O3,0.011000000000000001,2014,11,328
Alaska,Fairbanks,SO2,22.8,2014,11,328
Alaska,Fairbanks,CO,1.115,2014,11,329
Alaska,Fairbanks,NO2,24.4,2014,11,329
Alaska,Fairbanks,O3,0.016,2014,11,329
Alaska,Fairbanks,SO2,13.35,2014,11,329
Alaska,Fairbanks,CO,1.25,2014,11,330
Alaska,Fairbanks,NO2,32.0,2014,11,330
Alaska,Fairbanks,O3,0.01,2014,11,330
Alaska,Fairbanks,SO2,18.8,2014,11,330
Alaska,Fairbanks,CO,1.47,2014,11,331
Alaska,Fairbanks,NO2,26.3,2014,11,331
Alaska,Fairbanks,O3,0.008,2014,11,331
Alaska,Fairbanks,SO2,30.05,2014,11,331
Alaska,Fairbanks,CO,1.345,2014,11,332
Alaska,Fairbanks,NO2,33.4,2014,11,332
Alaska,Fairbanks,O3,0.017,2014,11,332
Alaska,Fairbanks,SO2,27.1,2014,11,332
Alaska,Fairbanks,CO,0.965,2014,11,333
Alaska,Fairbanks,NO2,27.5,2014,11,333
Alaska,Fairbanks,O3,0.025,2014,11,333
Alaska,Fairbanks,SO2,10.7,2014,11,333
Alaska,Fairbanks,CO,0.665,2014,11,334
Alaska,Fairbanks,NO2,15.3,2014,11,334
Alaska,Fairbanks,O3,0.023,2014,11,334
Alaska,Fairbanks,SO2,5.550000000000002,2014,11,334
Alaska,Fairbanks,CO,1.515,2014,12,335
Alaska,Fairbanks,NO2,30.7,2014,12,335
Alaska,Fairbanks,O3,0.006,2014,12,335
Alaska,Fairbanks,SO2,22.200000000000006,2014,12,335
Alaska,Fairbanks,CO,0.685,2014,12,336
Alaska,Fairbanks,NO2,34.6,2014,12,336
Alaska,Fairbanks,O3,0.018000000000000002,2014,12,336
Alaska,Fairbanks,SO2,17.1,2014,12,336
Alaska,Fairbanks,CO,0.465,2014,12,337
Alaska,Fairbanks,NO2,27.0,2014,12,337
Alaska,Fairbanks,O3,0.017,2014,12,337
Alaska,Fairbanks,SO2,5.2,2014,12,337
Alaska,Fairbanks,CO,2.045,2014,12,338
Alaska,Fairbanks,NO2,33.4,2014,12,338
Alaska,Fairbanks,O3,0.005,2014,12,338
Alaska,Fairbanks,SO2,26.85,2014,12,338
Alaska,Fairbanks,CO,1.6,2014,12,339
Alaska,Fairbanks,NO2,37.8,2014,12,339
Alaska,Fairbanks,O3,0.008,2014,12,339
Alaska,Fairbanks,SO2,28.15,2014,12,339
Alaska,Fairbanks,CO,1.165,2014,12,340
Alaska,Fairbanks,NO2,24.5,2014,12,340
Alaska,Fairbanks,O3,0.01,2014,12,340
Alaska,Fairbanks,SO2,13.8,2014,12,340
Alaska,Fairbanks,CO,0.8200000000000001,2014,12,341
Alaska,Fairbanks,NO2,26.9,2014,12,341
Alaska,Fairbanks,O3,0.021,2014,12,341
Alaska,Fairbanks,SO2,12.75,2014,12,341
Alaska,Fairbanks,CO,1.58,2014,12,342
Alaska,Fairbanks,NO2,45.0,2014,12,342
Alaska,Fairbanks,O3,0.017,2014,12,342
Alaska,Fairbanks,SO2,16.2,2014,12,342
Alaska,Fairbanks,CO,0.69,2014,12,343
Alaska,Fairbanks,NO2,41.0,2014,12,343
Alaska,Fairbanks,O3,0.028999999999999998,2014,12,343
Alaska,Fairbanks,SO2,15.45,2014,12,343
Alaska,Fairbanks,CO,0.55,2014,12,344
Alaska,Fairbanks,NO2,19.6,2014,12,344
Alaska,Fairbanks,O3,0.03,2014,12,344
Alaska,Fairbanks,SO2,4.55,2014,12,344
Alaska,Fairbanks,CO,0.875,2014,12,345
Alaska,Fairbanks,NO2,27.8,2014,12,345
Alaska,Fairbanks,O3,0.03,2014,12,345
Alaska,Fairbanks,SO2,5.699999999999998,2014,12,345
Alaska,Fairbanks,CO,0.5349999999999999,2014,12,346
Alaska,Fairbanks,NO2,27.0,2014,12,346
Alaska,Fairbanks,O3,0.024,2014,12,346
Alaska,Fairbanks,SO2,5.95,2014,12,346
Alaska,Fairbanks,CO,0.945,2014,12,347
Alaska,Fairbanks,NO2,26.0,2014,12,347
Alaska,Fairbanks,O3,0.006,2014,12,347
Alaska,Fairbanks,SO2,14.15,2014,12,347
Alaska,Fairbanks,CO,1.13,2014,12,348
Alaska,Fairbanks,NO2,25.4,2014,12,348
Alaska,Fairbanks,O3,0.008,2014,12,348
Alaska,Fairbanks,SO2,16.95,2014,12,348
Alaska,Fairbanks,CO,1.3199999999999998,2014,12,349
Alaska,Fairbanks,NO2,33.6,2014,12,349
Alaska,Fairbanks,O3,0.006999999999999999,2014,12,349
Alaska,Fairbanks,SO2,13.3,2014,12,349
Alaska,Fairbanks,CO,1.405,2014,12,350
Alaska,Fairbanks,NO2,31.4,2014,12,350
Alaska,Fairbanks,O3,0.017,2014,12,350
Alaska,Fairbanks,SO2,14.75,2014,12,350
Alaska,Fairbanks,CO,0.61,2014,12,351
Alaska,Fairbanks,NO2,28.1,2014,12,351
Alaska,Fairbanks,O3,0.006999999999999999,2014,12,351
Alaska,Fairbanks,SO2,11.65,2014,12,351
Alaska,Fairbanks,CO,0.5349999999999999,2014,12,352
Alaska,Fairbanks,NO2,22.2,2014,12,352
Alaska,Fairbanks,O3,0.009000000000000001,2014,12,352
Alaska,Fairbanks,SO2,9.3,2014,12,352
Alaska,Fairbanks,CO,1.755,2014,12,353
Alaska,Fairbanks,NO2,39.5,2014,12,353
Alaska,Fairbanks,O3,0.003,2014,12,353
Alaska,Fairbanks,SO2,15.3,2014,12,353
Alaska,Fairbanks,CO,1.5550000000000002,2014,12,354
Alaska,Fairbanks,NO2,32.0,2014,12,354
Alaska,Fairbanks,O3,0.004,2014,12,354
Alaska,Fairbanks,SO2,20.75,2014,12,354
Alaska,Fairbanks,CO,1.135,2014,12,355
Alaska,Fairbanks,NO2,29.7,2014,12,355
Alaska,Fairbanks,O3,0.015,2014,12,355
Alaska,Fairbanks,SO2,22.05,2014,12,355
Alaska,Fairbanks,CO,1.31,2014,12,356
Alaska,Fairbanks,NO2,30.7,2014,12,356
Alaska,Fairbanks,O3,0.004,2014,12,356
Alaska,Fairbanks,SO2,18.5,2014,12,356
Alaska,Fairbanks,CO,0.875,2014,12,357
Alaska,Fairbanks,NO2,24.7,2014,12,357
Alaska,Fairbanks,O3,0.006,2014,12,357
Alaska,Fairbanks,SO2,12.85,2014,12,357
Alaska,Fairbanks,CO,1.055,2014,12,358
Alaska,Fairbanks,NO2,31.0,2014,12,358
Alaska,Fairbanks,O3,0.004,2014,12,358
Alaska,Fairbanks,SO2,20.25,2014,12,358
Alaska,Fairbanks,CO,0.935,2014,12,359
Alaska,Fairbanks,NO2,25.9,2014,12,359
Alaska,Fairbanks,O3,0.015,2014,12,359
Alaska,Fairbanks,SO2,23.15,2014,12,359
Alaska,Fairbanks,CO,0.76,2014,12,360
Alaska,Fairbanks,NO2,35.2,2014,12,360
Alaska,Fairbanks,O3,0.016,2014,12,360
Alaska,Fairbanks,SO2,8.55,2014,12,360
Alaska,Fairbanks,CO,1.23,2014,12,361
Alaska,Fairbanks,NO2,38.3,2014,12,361
Alaska,Fairbanks,O3,0.011000000000000001,2014,12,361
Alaska,Fairbanks,SO2,20.15,2014,12,361
Alaska,Fairbanks,CO,0.925,2014,12,362
Alaska,Fairbanks,NO2,35.4,2014,12,362
Alaska,Fairbanks,O3,0.009000000000000001,2014,12,362
Alaska,Fairbanks,SO2,19.15,2014,12,362
Alaska,Fairbanks,CO,1.105,2014,12,363
Alaska,Fairbanks,NO2,34.9,2014,12,363
Alaska,Fairbanks,O3,0.009000000000000001,2014,12,363
Alaska,Fairbanks,SO2,15.1,2014,12,363
Alaska,Fairbanks,CO,1.58,2014,12,364
Alaska,Fairbanks,NO2,37.6,2014,12,364
Alaska,Fairbanks,O3,0.002,2014,12,364
Alaska,Fairbanks,SO2,14.6,2014,12,364
Alaska,Fairbanks,CO,2.05,2014,12,365
Alaska,Fairbanks,NO2,28.1,2014,12,365
Alaska,Fairbanks,O3,0.001,2014,12,365
Alaska,Fairbanks,SO2,14.45,2014,12,365
Alaska,Fairbanks,CO,1.955,2015,1,6
Alaska,Fairbanks,NO2,48.9,2015,1,6
Alaska,Fairbanks,O3,0.003,2015,1,6
Alaska,Fairbanks,SO2,27.0,2015,1,6
Alaska,Fairbanks,CO,2.2,2015,1,7
Alaska,Fairbanks,NO2,84.9,2015,1,7
Alaska,Fairbanks,O3,0.004,2015,1,7
Alaska,Fairbanks,SO2,49.0,2015,1,7
Alaska,Fairbanks,CO,1.73,2015,1,8
Alaska,Fairbanks,NO2,57.1,2015,1,8
Alaska,Fairbanks,O3,0.006,2015,1,8
Alaska,Fairbanks,SO2,20.75,2015,1,8
Alaska,Fairbanks,CO,2.545,2015,1,9
Alaska,Fairbanks,NO2,41.1,2015,1,9
Alaska,Fairbanks,O3,0.013000000000000001,2015,1,9
Alaska,Fairbanks,SO2,19.15,2015,1,9
Alaska,Fairbanks,CO,1.155,2015,1,10
Alaska,Fairbanks,NO2,32.8,2015,1,10
Alaska,Fairbanks,O3,0.015,2015,1,10
Alaska,Fairbanks,SO2,14.4,2015,1,10
Alaska,Fairbanks,CO,1.125,2015,1,11
Alaska,Fairbanks,NO2,31.8,2015,1,11
Alaska,Fairbanks,O3,0.004,2015,1,11
Alaska,Fairbanks,SO2,17.049999999999994,2015,1,11
Alaska,Fairbanks,CO,1.425,2015,1,12
Alaska,Fairbanks,NO2,30.2,2015,1,12
Alaska,Fairbanks,O3,0.008,2015,1,12
Alaska,Fairbanks,SO2,12.65,2015,1,12
Alaska,Fairbanks,CO,1.545,2015,1,13
Alaska,Fairbanks,NO2,39.1,2015,1,13
Alaska,Fairbanks,O3,0.008,2015,1,13
Alaska,Fairbanks,SO2,14.8,2015,1,13
Alaska,Fairbanks,CO,0.96,2015,1,14
Alaska,Fairbanks,NO2,39.2,2015,1,14
Alaska,Fairbanks,O3,0.008,2015,1,14
Alaska,Fairbanks,SO2,15.65,2015,1,14
Alaska,Fairbanks,CO,1.5699999999999998,2015,1,15
Alaska,Fairbanks,NO2,49.1,2015,1,15
Alaska,Fairbanks,O3,0.021,2015,1,15
Alaska,Fairbanks,SO2,15.4,2015,1,15
Alaska,Fairbanks,CO,1.175,2015,1,16
Alaska,Fairbanks,NO2,41.4,2015,1,16
Alaska,Fairbanks,O3,0.022000000000000002,2015,1,16
Alaska,Fairbanks,SO2,11.8,2015,1,16
Alaska,Fairbanks,CO,0.5,2015,1,17
Alaska,Fairbanks,NO2,50.3,2015,1,17
Alaska,Fairbanks,O3,0.005,2015,1,17
Alaska,Fairbanks,SO2,21.2,2015,1,17
Alaska,Fairbanks,CO,2.625,2015,2,36
Alaska,Fairbanks,NO2,68.1,2015,2,36
Alaska,Fairbanks,O3,0.004,2015,2,36
Alaska,Fairbanks,SO2,31.8,2015,2,36
Alaska,Fairbanks,CO,1.71,2015,2,37
Alaska,Fairbanks,NO2,50.5,2015,2,37
Alaska,Fairbanks,O3,0.005,2015,2,37
Alaska,Fairbanks,SO2,31.5,2015,2,37
Alaska,Fairbanks,CO,1.67,2015,2,38
Alaska,Fairbanks,NO2,56.7,2015,2,38
Alaska,Fairbanks,O3,0.004,2015,2,38
Alaska,Fairbanks,SO2,32.55,2015,2,38
Alaska,Fairbanks,CO,1.39,2015,2,39
Alaska,Fairbanks,NO2,43.7,2015,2,39
Alaska,Fairbanks,O3,0.012,2015,2,39
Alaska,Fairbanks,SO2,24.05,2015,2,39
Alaska,Fairbanks,CO,2.495,2015,2,40
Alaska,Fairbanks,NO2,65.3,2015,2,40
Alaska,Fairbanks,O3,0.006999999999999999,2015,2,40
Alaska,Fairbanks,SO2,24.4,2015,2,40
Alaska,Fairbanks,CO,1.01,2015,2,41
Alaska,Fairbanks,NO2,44.5,2015,2,41
Alaska,Fairbanks,O3,0.008,2015,2,41
Alaska,Fairbanks,SO2,15.35,2015,2,41
Alaska,Fairbanks,CO,1.04,2015,2,42
Alaska,Fairbanks,NO2,40.5,2015,2,42
Alaska,Fairbanks,O3,0.027000000000000003,2015,2,42
Alaska,Fairbanks,SO2,20.75,2015,2,42
Alaska,Fairbanks,CO,1.425,2015,2,43
Alaska,Fairbanks,NO2,44.3,2015,2,43
Alaska,Fairbanks,O3,0.016,2015,2,43
Alaska,Fairbanks,SO2,12.35,2015,2,43
Alaska,Fairbanks,CO,1.385,2015,2,44
Alaska,Fairbanks,NO2,38.6,2015,2,44
Alaska,Fairbanks,O3,0.012,2015,2,44
Alaska,Fairbanks,SO2,26.200000000000006,2015,2,44
Alaska,Fairbanks,CO,1.565,2015,2,45
Alaska,Fairbanks,NO2,40.6,2015,2,45
Alaska,Fairbanks,O3,0.009000000000000001,2015,2,45
Alaska,Fairbanks,SO2,26.45,2015,2,45
Alaska,Fairbanks,CO,1.46,2015,2,46
Alaska,Fairbanks,NO2,32.8,2015,2,46
Alaska,Fairbanks,O3,0.011000000000000001,2015,2,46
Alaska,Fairbanks,SO2,29.4,2015,2,46
Alaska,Fairbanks,CO,1.265,2015,2,47
Alaska,Fairbanks,NO2,50.3,2015,2,47
Alaska,Fairbanks,O3,0.01,2015,2,47
Alaska,Fairbanks,SO2,25.55,2015,2,47
Alaska,Fairbanks,CO,1.55,2015,2,48
Alaska,Fairbanks,NO2,49.0,2015,2,48
Alaska,Fairbanks,O3,0.006999999999999999,2015,2,48
Alaska,Fairbanks,SO2,18.200000000000006,2015,2,48
Alaska,Fairbanks,CO,1.7200000000000002,2015,2,49
Alaska,Fairbanks,NO2,40.2,2015,2,49
Alaska,Fairbanks,O3,0.01,2015,2,49
Alaska,Fairbanks,SO2,19.3,2015,2,49
Alaska,Fairbanks,CO,2.555,2015,2,50
Alaska,Fairbanks,NO2,46.2,2015,2,50
Alaska,Fairbanks,O3,0.008,2015,2,50
Alaska,Fairbanks,SO2,25.05,2015,2,50
Alaska,Fairbanks,CO,2.41,2015,2,51
Alaska,Fairbanks,NO2,68.5,2015,2,51
Alaska,Fairbanks,O3,0.008,2015,2,51
Alaska,Fairbanks,SO2,20.15,2015,2,51
Alaska,Fairbanks,CO,2.15,2015,2,52
Alaska,Fairbanks,NO2,53.2,2015,2,52
Alaska,Fairbanks,O3,0.005,2015,2,52
Alaska,Fairbanks,SO2,22.25,2015,2,52
Alaska,Fairbanks,CO,1.32,2015,2,53
Alaska,Fairbanks,NO2,21.2,2015,2,53
Alaska,Fairbanks,O3,0.002,2015,2,53
Alaska,Fairbanks,SO2,12.8,2015,2,53
Alaska,Fairbanks,CO,0.735,2015,2,54
Alaska,Fairbanks,NO2,20.6,2015,2,54
Alaska,Fairbanks,O3,0.016,2015,2,54
Alaska,Fairbanks,SO2,15.2,2015,2,54
Alaska,Fairbanks,CO,0.36,2015,2,55
Alaska,Fairbanks,NO2,25.0,2015,2,55
Alaska,Fairbanks,O3,0.016,2015,2,55
Alaska,Fairbanks,SO2,9.9,2015,2,55
Alaska,Fairbanks,CO,0.48,2015,2,56
Alaska,Fairbanks,NO2,24.7,2015,2,56
Alaska,Fairbanks,O3,0.011000000000000001,2015,2,56
Alaska,Fairbanks,SO2,11.8,2015,2,56
Alaska,Fairbanks,CO,0.8049999999999999,2015,2,57
Alaska,Fairbanks,NO2,31.8,2015,2,57
Alaska,Fairbanks,O3,0.013999999999999999,2015,2,57
Alaska,Fairbanks,SO2,13.85,2015,2,57
Alaska,Fairbanks,CO,1.055,2015,2,58
Alaska,Fairbanks,NO2,35.9,2015,2,58
Alaska,Fairbanks,O3,0.009000000000000001,2015,2,58
Alaska,Fairbanks,SO2,14.75,2015,2,58
Alaska,Fairbanks,CO,0.76,2015,2,59
Alaska,Fairbanks,NO2,23.5,2015,2,59
Alaska,Fairbanks,O3,0.033,2015,2,59
Alaska,Fairbanks,SO2,14.9,2015,2,59
Alaska,Fairbanks,CO,0.655,2015,3,60
Alaska,Fairbanks,NO2,28.6,2015,3,60
Alaska,Fairbanks,O3,0.026000000000000002,2015,3,60
Alaska,Fairbanks,SO2,13.65,2015,3,60
Alaska,Fairbanks,CO,1.02,2015,3,61
Alaska,Fairbanks,NO2,51.0,2015,3,61
Alaska,Fairbanks,O3,0.015,2015,3,61
Alaska,Fairbanks,SO2,17.75,2015,3,61
Alaska,Fairbanks,CO,0.905,2015,3,62
Alaska,Fairbanks,NO2,37.2,2015,3,62
Alaska,Fairbanks,O3,0.013000000000000001,2015,3,62
Alaska,Fairbanks,SO2,18.0,2015,3,62
Alaska,Fairbanks,CO,0.63,2015,3,63
Alaska,Fairbanks,NO2,36.4,2015,3,63
Alaska,Fairbanks,O3,0.022000000000000002,2015,3,63
Alaska,Fairbanks,SO2,13.95,2015,3,63
Alaska,Fairbanks,CO,0.84,2015,3,64
Alaska,Fairbanks,NO2,31.7,2015,3,64
Alaska,Fairbanks,O3,0.027999999999999997,2015,3,64
Alaska,Fairbanks,SO2,16.3,2015,3,64
Alaska,Fairbanks,CO,0.37,2015,3,65
Alaska,Fairbanks,NO2,13.6,2015,3,65
Alaska,Fairbanks,O3,0.028999999999999998,2015,3,65
Alaska,Fairbanks,SO2,7.85,2015,3,65
Alaska,Fairbanks,CO,0.325,2015,3,66
Alaska,Fairbanks,NO2,11.6,2015,3,66
Alaska,Fairbanks,O3,0.03,2015,3,66
Alaska,Fairbanks,SO2,7.949999999999998,2015,3,66
Alaska,Fairbanks,CO,0.23,2015,3,67
Alaska,Fairbanks,NO2,10.3,2015,3,67
Alaska,Fairbanks,O3,0.024,2015,3,67
Alaska,Fairbanks,SO2,6.7,2015,3,67
Alaska,Fairbanks,CO,0.425,2015,3,68
Alaska,Fairbanks,NO2,24.5,2015,3,68
Alaska,Fairbanks,O3,0.023,2015,3,68
Alaska,Fairbanks,SO2,16.15,2015,3,68
Alaska,Fairbanks,CO,0.72,2015,3,69
Alaska,Fairbanks,NO2,27.9,2015,3,69
Alaska,Fairbanks,O3,0.016,2015,3,69
Alaska,Fairbanks,SO2,14.35,2015,3,69
Alaska,Fairbanks,CO,0.965,2015,3,70
Alaska,Fairbanks,NO2,33.8,2015,3,70
Alaska,Fairbanks,O3,0.015,2015,3,70
Alaska,Fairbanks,SO2,18.25,2015,3,70
Alaska,Fairbanks,CO,0.855,2015,3,71
Alaska,Fairbanks,NO2,37.5,2015,3,71
Alaska,Fairbanks,O3,0.019,2015,3,71
Alaska,Fairbanks,SO2,23.55,2015,3,71
Alaska,Fairbanks,CO,0.8049999999999999,2015,3,72
Alaska,Fairbanks,NO2,42.6,2015,3,72
Alaska,Fairbanks,O3,0.02,2015,3,72
Alaska,Fairbanks,SO2,6.0,2015,3,72
Alaska,Fairbanks,CO,0.61,2015,3,73
Alaska,Fairbanks,NO2,32.3,2015,3,73
Alaska,Fairbanks,O3,0.026000000000000002,2015,3,73
Alaska,Fairbanks,SO2,2.05,2015,3,73
Alaska,Fairbanks,CO,0.625,2015,3,74
Alaska,Fairbanks,NO2,35.7,2015,3,74
Alaska,Fairbanks,O3,0.027999999999999997,2015,3,74
Alaska,Fairbanks,SO2,2.1,2015,3,74
Alaska,Fairbanks,CO,0.92,2015,3,75
Alaska,Fairbanks,NO2,42.7,2015,3,75
Alaska,Fairbanks,O3,0.019,2015,3,75
Alaska,Fairbanks,SO2,2.3,2015,3,75
Alaska,Fairbanks,CO,1.15,2015,3,76
Alaska,Fairbanks,NO2,48.4,2015,3,76
Alaska,Fairbanks,O3,0.02,2015,3,76
Alaska,Fairbanks,SO2,2.6,2015,3,76
Alaska,Fairbanks,CO,1.14,2015,3,77
Alaska,Fairbanks,NO2,43.3,2015,3,77
Alaska,Fairbanks,O3,0.025,2015,3,77
Alaska,Fairbanks,SO2,2.75,2015,3,77
Alaska,Fairbanks,CO,0.29000000000000004,2015,4,92
Alaska,Fairbanks,NO2,18.0,2015,4,92
Alaska,Fairbanks,O3,0.025,2015,4,92
Alaska,Fairbanks,SO2,4.85,2015,4,92
Alaska,Fairbanks,CO,0.245,2015,4,93
Alaska,Fairbanks,NO2,10.3,2015,4,93
Alaska,Fairbanks,O3,0.028999999999999998,2015,4,93
Alaska,Fairbanks,SO2,5.949999999999998,2015,4,93
Alaska,Fairbanks,CO,0.235,2015,4,94
Alaska,Fairbanks,NO2,7.3,2015,4,94
Alaska,Fairbanks,O3,0.027000000000000003,2015,4,94
Alaska,Fairbanks,SO2,5.050000000000002,2015,4,94
Alaska,Fairbanks,CO,0.34,2015,4,95
Alaska,Fairbanks,NO2,12.6,2015,4,95
Alaska,Fairbanks,O3,0.03,2015,4,95
Alaska,Fairbanks,SO2,7.1,2015,4,95
Alaska,Fairbanks,CO,0.505,2015,4,96
Alaska,Fairbanks,NO2,25.5,2015,4,96
Alaska,Fairbanks,O3,0.035,2015,4,96
Alaska,Fairbanks,SO2,13.7,2015,4,96
Alaska,Fairbanks,CO,0.355,2015,4,97
Alaska,Fairbanks,NO2,18.4,2015,4,97
Alaska,Fairbanks,O3,0.034,2015,4,97
Alaska,Fairbanks,SO2,7.550000000000002,2015,4,97
Alaska,Fairbanks,CO,0.465,2015,4,98
Alaska,Fairbanks,NO2,28.2,2015,4,98
Alaska,Fairbanks,O3,0.033,2015,4,98
Alaska,Fairbanks,SO2,9.35,2015,4,98
Alaska,Fairbanks,CO,0.31,2015,4,99
Alaska,Fairbanks,NO2,5.6,2015,4,99
Alaska,Fairbanks,O3,0.032,2015,4,99
Alaska,Fairbanks,SO2,5.3,2015,4,99
Alaska,Fairbanks,CO,0.465,2015,4,100
Alaska,Fairbanks,NO2,28.6,2015,4,100
Alaska,Fairbanks,O3,0.033,2015,4,100
Alaska,Fairbanks,SO2,10.95,2015,4,100
Alaska,Fairbanks,CO,0.235,2015,4,101
Alaska,Fairbanks,NO2,6.0,2015,4,101
Alaska,Fairbanks,O3,0.03,2015,4,101
Alaska,Fairbanks,SO2,5.35,2015,4,101
Alaska,Fairbanks,CO,0.295,2015,4,102
Alaska,Fairbanks,NO2,5.9,2015,4,102
Alaska,Fairbanks,O3,0.03,2015,4,102
Alaska,Fairbanks,SO2,6.699999999999998,2015,4,102
Alaska,Fairbanks,CO,0.44,2015,4,103
Alaska,Fairbanks,NO2,18.2,2015,4,103
Alaska,Fairbanks,O3,0.03,2015,4,103
Alaska,Fairbanks,SO2,8.85,2015,4,103
Alaska,Fairbanks,CO,0.35,2015,4,104
Alaska,Fairbanks,NO2,20.2,2015,4,104
Alaska,Fairbanks,O3,0.034,2015,4,104
Alaska,Fairbanks,SO2,11.4,2015,4,104
Alaska,Fairbanks,CO,0.565,2015,4,105
Alaska,Fairbanks,NO2,25.4,2015,4,105
Alaska,Fairbanks,O3,0.034,2015,4,105
Alaska,Fairbanks,SO2,12.9,2015,4,105
Alaska,Fairbanks,CO,0.495,2015,4,106
Alaska,Fairbanks,NO2,23.5,2015,4,106
Alaska,Fairbanks,O3,0.032,2015,4,106
Alaska,Fairbanks,SO2,12.5,2015,4,106
Alaska,Fairbanks,CO,0.415,2015,4,107
Alaska,Fairbanks,NO2,23.1,2015,4,107
Alaska,Fairbanks,O3,0.034,2015,4,107
Alaska,Fairbanks,SO2,10.6,2015,4,107
Alaska,Fairbanks,CO,0.205,2015,4,108
Alaska,Fairbanks,NO2,2.1,2015,4,108
Alaska,Fairbanks,O3,0.037000000000000005,2015,4,108
Alaska,Fairbanks,SO2,4.75,2015,4,108
Alaska,Fairbanks,CO,0.21,2015,4,109
Alaska,Fairbanks,NO2,3.6,2015,4,109
Alaska,Fairbanks,O3,0.039,2015,4,109
Alaska,Fairbanks,SO2,5.15,2015,4,109
Alaska,Fairbanks,CO,0.355,2015,4,110
Alaska,Fairbanks,NO2,26.5,2015,4,110
Alaska,Fairbanks,O3,0.037000000000000005,2015,4,110
Alaska,Fairbanks,SO2,7.199999999999998,2015,4,110
Alaska,Fairbanks,CO,0.265,2015,4,111
Alaska,Fairbanks,NO2,11.3,2015,4,111
Alaska,Fairbanks,O3,0.033,2015,4,111
Alaska,Fairbanks,SO2,5.65,2015,4,111
Alaska,Fairbanks,CO,0.34,2015,4,112
Alaska,Fairbanks,NO2,17.4,2015,4,112
Alaska,Fairbanks,O3,0.036000000000000004,2015,4,112
Alaska,Fairbanks,SO2,9.85,2015,4,112
Alaska,Fairbanks,CO,0.345,2015,4,113
Alaska,Fairbanks,NO2,14.1,2015,4,113
Alaska,Fairbanks,O3,0.035,2015,4,113
Alaska,Fairbanks,SO2,9.65,2015,4,113
Alaska,Fairbanks,CO,0.435,2015,4,114
Alaska,Fairbanks,NO2,24.8,2015,4,114
Alaska,Fairbanks,O3,0.038,2015,4,114
Alaska,Fairbanks,SO2,9.85,2015,4,114
